,Job_Seeker_ID,Num_26_full,Den_26_full,Num_26_path,Den_26_path,Num_26_wrkast,Den_26_wrkast
0,6477478809,1,1,,,,
0,5184550,1,1,,,,
0,854302909,,,1,1,,
0,8916723909,1,1,,,,
0,5741952209,1,1,,,,
0,9598373409,1,1,,,,
0,5461041007,,,1,1,,
0,587220709,1,1,,,,
0,914161019,1,1,,,,
0,7849246709,1,1,,,,
0,9623657003,1,1,,,,
0,11759750,1,1,,,,
0,854484409,1,1,,,,
0,3366770009,1,1,,,,
0,9502342909,1,1,,,,
0,7790438909,1,1,,,,
0,4478927809,1,1,,,,
0,5848640,1,1,,,,
0,9116711007,1,1,,,,
0,1330930,1,1,,,,
0,3850688609,1,1,,,,
0,1066199909,1,1,,,,
0,5138596409,1,1,,,,
0,21369709,1,1,,,,
0,3543050,1,1,,,,
0,1490820,1,1,,,,
0,8587413709,1,1,,,,
0,2192810,1,1,,,,
0,2205920,1,1,,,,
0,1388713709,1,1,,,,
0,2878234003,1,1,,,,
0,3809130,1,1,,,,
0,19372980,1,1,,,,
0,9842831509,1,1,,,,
0,5698449009,1,1,,,,
0,4228720,1,1,,,,
0,16341000,1,1,,,,
0,1540260,1,1,,,,
0,7727903003,1,1,,,,
0,3149310,1,1,,,,
0,985159409,1,1,,,,
0,8810290109,1,1,,,,
0,714955609,1,1,,,,
0,7477599509,,,1,1,,
0,2821077709,1,1,,,,
0,9488644109,1,1,,,,
0,2957466909,1,1,,,,
0,14219100,1,1,,,,
0,3287255003,1,1,,,,
0,5649800,1,1,,,,
0,9101053609,1,1,,,,
0,9683363019,1,1,,,,
0,9881633909,1,1,,,,
0,8131620,1,1,,,,
0,9853452004,1,1,,,,
0,4473697909,1,1,,,,
0,1506981005,,,1,1,,
0,7854880019,1,1,,,,
0,1471941909,1,1,,,,
0,6681179019,1,1,,,,
0,3751047709,1,1,,,,
0,2442627409,1,1,,,,
0,17949530,1,1,,,,
0,6636981709,1,1,,,,
0,6565223019,1,1,,,,
0,464900,1,1,,,,
0,8843463909,1,1,,,,
0,4161946809,1,1,,,,
0,9205633609,,,1,1,,
0,4518511003,1,1,,,,
0,9868354809,1,1,,,,
0,1311202809,1,1,,,,
0,781683003,1,1,,,,
0,5623057003,1,1,,,,
0,10085770,1,1,,,,
0,5706416003,1,1,,,,
0,659485019,1,1,,,,
0,9491135003,1,1,,,,
0,12686870,1,1,,,,
0,3670259509,1,1,,,,
0,20507640,1,1,,,,
0,280714709,1,1,,,,
0,8561343004,1,1,,,,
0,6359071809,1,1,,,,
0,2846040,1,1,,,,
0,19906900,1,1,,,,
0,4171783709,1,1,,,,
0,2948090,1,1,,,,
0,595700309,1,1,,,,
0,741049709,1,1,,,,
0,14365360,1,1,,,,
0,4823020,1,1,,,,
0,3983563909,1,1,,,,
0,9812020,1,1,,,,
0,5457648709,1,1,,,,
0,1623177909,1,1,,,,
0,4473737003,1,1,,,,
0,6748560007,1,1,,,,
0,451110004,1,1,,,,
0,5900854119,1,1,,,,
0,1471040,1,1,,,,
0,8250822019,1,1,,,,
0,355252009,1,1,,,,
0,7157070,1,1,,,,
0,7512184109,1,1,,,,
0,3777340909,1,1,,,,
0,15365860,,,1,1,,
0,1654772209,1,1,,,,
0,156311109,1,1,,,,
0,9304695019,1,1,,,,
0,1375375909,1,1,,,,
0,5677220,1,1,,,,
0,7581141007,1,1,,,,
0,691881209,1,1,,,,
0,233390119,1,1,,,,
0,3213394007,1,1,,,,
